customer_id,full_name,email,country,signup_date,risk_segment
CUST_02450,Ian Skinner,henryjones@example.net,Gabon,2022-10-03,medium
CUST_02451,Dr Conor Patterson,invalid_email,India,2022-11-01,medium
CUST_02452,Vincent Roberts,youngjune@example.net,Andorra,2024-12-18,medium
CUST_02453,Mr Hugh Wells,gordon44@example.com,Palau,2025-11-27,low
CUST_02454,Mr Marcus Walker,jacquelinejohnson@example.com,Kazakhstan,2023-12-02,medium
CUST_02455,Gavin Blake-Watkins,vincentobrien@example.net,Colombia,2022-09-29,high
CUST_02456,Jessica Allen,francescabarker@example.org,Romania,2024-12-13,low
CUST_02457,Linda Willis-Baker,alexander88@example.org,Holy See (Vatican City State),2022-03-02,medium
CUST_02458,Jean Smith,xkhan@example.com,Isle of Man,2024-04-29,high
CUST_02459,Abbie Kelly,dorothy71@example.net,India,2022-12-20,medium
CUST_02460,Megan Brown-Robinson,harrisonelliot@example.com,Northern Mariana Islands,2024-10-20,high
CUST_02461,Mrs Irene Evans,bwood@example.net,Gibraltar,2023-08-29,medium
CUST_02462,Damien Fowler,beverleyrandall@example.com,Christmas Island,2022-01-17,medium
CUST_02463,Clifford Begum-Miller,colinharding@example.org,North Macedonia,2022-06-26,low
CUST_02464,Judith Lewis,invalid_email,Armenia,2022-06-03,medium
CUST_02465,Victoria Dixon,carlowen@example.net,Austria,2021-04-10,high
CUST_02466,Dr Cameron Harrison,khudson@example.net,Mauritania,2023-05-20,high
CUST_02467,Cameron Stewart,fmclean@example.net,Cayman Islands,2021-05-24,low
CUST_02468,Gareth Harper,invalid_email,Taiwan,2022-12-16,medium
CUST_02469,Georgina Hardy,lynda60@example.org,Cayman Islands,2025-02-08,low
CUST_02470,Jamie Holland,guy19@example.net,Western Sahara,2022-07-23,medium
CUST_02471,Linda Jackson,egarner@example.com,Jersey,2024-03-17,low
CUST_02472,Ross Gill,djones@example.net,Libyan Arab Jamahiriya,2021-09-14,medium
CUST_02473,Mr Daniel Black,molly15@example.net,Madagascar,2024-08-18,medium
CUST_02474,Heather Stevenson,murphyphilip@example.net,British Indian Ocean Territory (Chagos Archipelago),2023-10-07,low
CUST_02475,Mitchell Bennett-Gregory,gillbernard@example.org,Vietnam,2023-06-16,low
CUST_02476,Aaron Ali,williamsvanessa@example.org,Tuvalu,2022-05-03,low
CUST_02477,Jordan Robinson,leeparry@example.org,United Arab Emirates,2024-10-26,low
CUST_02478,Maurice Martin,xjones@example.org,Equatorial Guinea,2025-11-18,medium
CUST_02479,Kelly Vaughan-Steele,donna75@example.com,Congo,2025-10-20,medium
CUST_02480,Miss Dawn Arnold,hdawson@example.org,Martinique,2023-02-03,high
CUST_02481,Emma Thomas,antony41@example.org,Norfolk Island,2023-05-21,medium
CUST_02482,Marion Richards,cooperdonna@example.org,Seychelles,2024-05-16,low
CUST_02483,Dennis Murphy,brownbradley@example.org,Niue,2024-04-14,low
CUST_02484,Ms Frances Bowen,maria03@example.com,Tokelau,2023-12-17,medium
CUST_02485,Miss Claire North,dean05@example.org,Zambia,2025-02-14,high
CUST_02486,Wendy Carr,jenkinsgeoffrey@example.net,Zimbabwe,2024-05-29,high
CUST_02487,Colin Brown-Coles,bethan96@example.org,Latvia,2024-05-30,medium
CUST_02488,Mrs Fiona Saunders,jeremy64@example.com,Cyprus,2023-04-17,low
CUST_02489,Dennis Fletcher,zoe84@example.net,British Virgin Islands,2022-09-23,low
CUST_02490,Gary Jones,nnewton@example.org,Austria,2022-08-06,medium
CUST_02491,Roger Cox,jemma19@example.org,Trinidad and Tobago,2022-11-02,high
CUST_02492,Albert Dean,emmasavage@example.com,Papua New Guinea,2022-09-10,medium
CUST_02493,Martyn Ford,francescaknowles@example.org,Turkmenistan,2021-10-03,medium
CUST_02494,Mr Charles Nicholson,johnsonjane@example.com,New Caledonia,2021-07-24,medium
CUST_02495,Dr Joe Evans,alexander97@example.org,Tokelau,2025-11-12,medium
CUST_02496,Mandy Foster,uhughes@example.org,Malawi,2022-03-30,low
CUST_02497,Mr Frank Wilson,antony96@example.net,Central African Republic,2024-01-11,low
CUST_02498,Mrs Chloe Faulkner,hussainbarry@example.net,Lao People's Democratic Republic,2022-10-30,medium
CUST_02499,Colin Savage,robinsonjemma@example.org,Portugal,2023-11-23,high
CUST_02500,Alex Sharp,wburton@example.com,Iraq,2021-06-24,medium
CUST_02501,Mr Tom Cunningham,lynn58@example.net,Czech Republic,2022-07-13,low
CUST_02502,Mr John Matthews,harperalice@example.com,Wallis and Futuna,2024-10-24,low
CUST_02503,Dr Chloe Jones,bryantsuzanne@example.net,Niger,2021-08-29,high
CUST_02504,Anna Sutton-Potts,holly78@example.com,Pakistan,2024-06-30,medium
CUST_02505,Nicola Lewis,dalebrooks@example.net,Kiribati,2021-12-29,low
CUST_02506,Ms Claire Cooper,johnsonnaomi@example.org,United States of America,2025-04-08,low
CUST_02507,Nicole Smart,wilkinsonbeverley@example.net,Lithuania,2025-02-05,medium
CUST_02508,Neil Harrison,tinareeves@example.com,Liberia,2025-12-05,medium
CUST_02509,Elliott Bell,patricia37@example.com,Palau,2021-08-07,high
CUST_02510,David Oliver,leonardmetcalfe@example.org,Russian Federation,2024-03-22,high
CUST_02511,Sean Williams,fsutton@example.com,Mongolia,2021-09-24,high
CUST_02512,Dr Russell Kennedy,orichards@example.com,Cayman Islands,2025-04-27,medium
CUST_02513,Mr Adrian Robson,kennethhunter@example.net,Italy,2025-09-19,medium
CUST_02514,Mr Eric Carey,elizabethwilkinson@example.net,Somalia,2024-01-09,high
CUST_02515,Jonathan Reeves,invalid_email,Mozambique,2023-03-02,low
CUST_02516,Kerry Oliver,rbooth@example.org,Czech Republic,2025-09-07,low
CUST_02517,Dr Jasmine Baxter,francescajones@example.com,Philippines,2026-01-04,medium
CUST_02518,Laura Quinn,allengeorgina@example.com,North Macedonia,2023-12-17,low
CUST_02519,Mrs Jane Porter,xsmith@example.net,Heard Island and McDonald Islands,2022-12-23,medium
CUST_02520,Adam Jordan,webstershirley@example.net,Bangladesh,2022-08-19,high
CUST_02521,Sandra Murphy,aowen@example.com,Mali,2024-12-09,medium
CUST_02522,Mr Simon Price,jonesmandy@example.com,South Africa,2021-12-11,medium
CUST_02523,Aimee Parry,derekmetcalfe@example.com,Reunion,2021-06-20,medium
CUST_02524,Mr Gary Fox,vanessa94@example.net,Mozambique,2025-04-30,low
CUST_02525,Mr Anthony Wood,sevans@example.net,South Africa,2022-12-05,medium
CUST_02526,Yvonne Campbell-Hughes,halliain@example.net,Bhutan,2022-08-11,low
CUST_02527,Ben Alexander,invalid_email,Sierra Leone,2022-08-20,high
CUST_02528,Debra Mills,brucebrown@example.org,Netherlands Antilles,2025-02-12,high
CUST_02529,Ryan Shaw-Kelly,francis56@example.net,Mayotte,2023-11-09,low
CUST_02530,Clifford Harrison,terence33@example.net,Australia,2025-04-17,medium
CUST_02531,Tom Quinn,wayne58@example.org,Hong Kong,2024-11-17,high
CUST_02532,Philip Stewart,winterhenry@example.org,Taiwan,2024-01-12,medium
CUST_02533,Leon Briggs,doylemegan@example.com,Ireland,2022-06-06,low
CUST_02534,Jeffrey Powell-Wilson,henrysmith@example.com,Bahrain,2025-01-12,medium
CUST_02535,Dr David Hall,elliottsmith@example.net,Israel,2024-12-09,high
CUST_02536,Dr Lewis Young,taylorjoan@example.net,Brazil,2021-04-24,medium
CUST_02537,Hazel Parker-Dunn,baileykerry@example.net,Guinea,2025-10-02,high
CUST_02538,Marian Baldwin,readdarren@example.com,Serbia,2021-04-19,medium
CUST_02539,Jay Armstrong,pamela07@example.org,Hong Kong,2022-01-06,high
CUST_02540,Amy Garner-Howard,amy78@example.com,Central African Republic,2024-11-02,high
CUST_02541,Declan Khan,timothysmith@example.com,Jersey,2024-12-19,high
CUST_02542,Lydia Ford,hewittjacqueline@example.org,Albania,2021-11-14,low
CUST_02543,Dr Geoffrey Goodwin,djones@example.com,Ukraine,2025-01-16,low
CUST_02544,Pamela Watson,wilkinsonbrandon@example.com,Myanmar,2021-12-19,low
CUST_02545,Luke Ward,hbruce@example.org,Hong Kong,2025-12-17,medium
CUST_02546,Ms Rachel Barrett,stephanie44@example.net,Niue,2022-12-07,medium
CUST_02547,Rosemary Burton-Collins,victoria12@example.net,Gambia,2024-04-15,medium
CUST_02548,Toby Chapman,justinbrown@example.com,Sierra Leone,2023-12-06,high
CUST_02549,Paige Holland,hevans@example.net,Djibouti,2023-01-06,medium
CUST_02550,Robin Wells,dennis74@example.org,Cambodia,2024-12-06,low
CUST_02551,Josh Taylor,bondvictor@example.net,India,2025-12-04,low
CUST_02552,Dr Douglas Atkins,wilsonsally@example.net,Sri Lanka,2022-05-25,high
CUST_02553,Clive Marshall,edward57@example.net,Kazakhstan,2024-07-03,high
CUST_02554,Ms Carolyn Taylor,hodgsonpaige@example.com,Eritrea,2021-06-08,medium
CUST_02555,Mrs Gillian Knight,barry73@example.net,Saint Kitts and Nevis,2024-05-08,high
CUST_02556,Mr Ashley Simpson,johnsonkatherine@example.net,Liberia,2023-08-19,low
CUST_02557,Jay Barber,ireneelliott@example.com,Pitcairn Islands,2022-04-27,low
CUST_02558,Mr Ross Ball,oliveralice@example.com,Brazil,2022-07-05,low
CUST_02559,Bethany Mitchell,sianhewitt@example.net,Comoros,2023-07-05,low
CUST_02560,Donna Rogers,dale02@example.com,Suriname,2021-10-25,high
CUST_02561,Nicole Fraser,martinturner@example.org,India,2024-05-28,medium
CUST_02562,Holly Douglas,kevinwilson@example.com,Suriname,2023-05-30,medium
CUST_02563,Katie Howells,brettnewton@example.org,Andorra,2025-08-27,high
CUST_02564,Ruth Clarke,huntdean@example.com,El Salvador,2023-06-29,medium
CUST_02565,Mr Howard Fowler,bethanykaur@example.org,Uzbekistan,2023-03-17,low
CUST_02566,Deborah Bennett-Rahman,smithabdul@example.com,Falkland Islands (Malvinas),2021-12-16,high
CUST_02567,Amelia Wade,jonesjemma@example.org,Grenada,2021-05-25,high
CUST_02568,Gail Fisher-Turner,vdawson@example.net,Bangladesh,2021-03-22,low
CUST_02569,Mrs Josephine Glover,coxfrancis@example.net,Isle of Man,2022-12-13,medium
CUST_02570,Francesca Johnson-Gregory,invalid_email,Brazil,2024-07-10,high
CUST_02571,Martin Mason,quinnfrancesca@example.org,Holy See (Vatican City State),2022-07-20,medium
CUST_02572,Donna Hunt,lwhite@example.org,Libyan Arab Jamahiriya,2023-10-30,low
CUST_02573,Anne Sullivan-Owen,vcunningham@example.com,Armenia,2021-10-16,medium
CUST_02574,Leanne Patel,beth12@example.org,Ukraine,2022-03-26,high
CUST_02575,Marian Ward,sandersdawn@example.com,Malawi,2021-10-25,high
CUST_02576,Kayleigh Parry-Richardson,dawnwilliamson@example.org,Solomon Islands,2022-05-25,medium
CUST_02577,Hilary Bennett,russell27@example.net,Palestinian Territory,2023-08-26,high
CUST_02578,Mr Simon Atkinson,robertssarah@example.net,Togo,2021-03-20,medium
CUST_02579,Lauren Hewitt,gavin26@example.net,Saint Vincent and the Grenadines,2025-09-01,high
CUST_02580,Mr Joel Jones,timothy61@example.com,Kuwait,2022-09-24,high
CUST_02581,Glenn Khan,smithkaty@example.com,Pitcairn Islands,2021-12-20,high
CUST_02582,Kate Douglas,pnash@example.org,Turks and Caicos Islands,2024-01-14,medium
CUST_02583,Dr Lynda Evans,bakerjean@example.org,Nauru,2025-03-08,high
CUST_02584,Damian Thompson,fowlerrobin@example.net,Mayotte,2023-11-09,high
CUST_02585,Dean Jordan,hwebb@example.net,Haiti,2026-02-15,medium
CUST_02586,Gavin Jones,invalid_email,Brunei Darussalam,2024-03-18,medium
CUST_02587,Amber Williams,lgallagher@example.com,Gabon,2025-07-21,low
CUST_02588,Dr Linda Thompson,gfraser@example.org,Guadeloupe,2025-07-19,medium
CUST_02589,Mr Gary O'Brien,orichards@example.net,Zimbabwe,2021-10-27,medium
CUST_02590,Dr Martyn Burton,jonesjulia@example.org,Finland,2022-07-21,high
CUST_02591,Dr Charlotte Taylor,andersonjordan@example.org,Egypt,2022-10-14,low
CUST_02592,Emily Thomas-Graham,laurencraig@example.com,Senegal,2025-04-28,medium
CUST_02593,Mr Garry Williamson,carolhill@example.com,Turkmenistan,2025-05-22,high
CUST_02594,Mr Liam Finch,fbailey@example.org,Canada,2021-07-31,medium
CUST_02595,Donald Page,adamsdouglas@example.net,Netherlands Antilles,2023-09-09,high
CUST_02596,Miss Katherine Thomas,joneslouise@example.com,Benin,2022-12-03,high
CUST_02597,Jenna Ali,bcarter@example.com,Taiwan,2023-03-17,high
CUST_02598,Aaron Reid,pughamber@example.org,Montenegro,2022-01-27,low
CUST_02599,Lawrence Taylor,vcole@example.com,Northern Mariana Islands,2023-07-20,high
CUST_02600,Jenna Johnson,mohamed97@example.net,Romania,2021-05-19,medium
CUST_02601,Dr Shane Daly,owenguy@example.com,New Caledonia,2025-12-25,medium
CUST_02602,Hannah Anderson-Francis,darrenpatel@example.com,Costa Rica,2024-11-29,high
CUST_02603,Kim Brown,lawrence01@example.net,Micronesia,2021-12-03,high
CUST_02604,Elliott Grant,ocox@example.net,Cuba,2024-10-07,high
CUST_02605,Patricia Hill,choward@example.com,Saint Barthelemy,2021-06-07,low
CUST_02606,Simon Wilson,smithjoan@example.net,Hong Kong,2023-08-17,high
CUST_02607,Dr Donald Hunt,abigail65@example.org,Bangladesh,2023-03-15,low
CUST_02608,Kayleigh Campbell,samuel07@example.org,Barbados,2025-12-14,high
CUST_02609,Mrs Katherine Cross,oliver68@example.org,Barbados,2022-09-30,medium
CUST_02610,Mr Kieran Bell,leonardlaura@example.net,Barbados,2024-02-07,low
CUST_02611,George King,whoughton@example.net,Kenya,2021-08-06,high
CUST_02612,Dr Adam Martin,jasmine69@example.org,Tuvalu,2022-05-10,high
CUST_02613,Philip Hudson,jenna05@example.net,Cambodia,2022-04-13,high
CUST_02614,Dr Sandra Parsons,petershelen@example.net,Cameroon,2021-10-19,high
CUST_02615,Ann Ryan,wilkinsonjean@example.net,Belarus,2021-03-10,medium
CUST_02616,Melissa Wall,fflynn@example.net,Rwanda,2023-09-09,low
CUST_02617,Leonard Miah,pearcejames@example.com,Brunei Darussalam,2024-12-24,high
CUST_02618,Emily Parker,fjennings@example.net,Moldova,2021-11-01,unknown
CUST_02619,Miss Jenna Allen,gailholden@example.com,Switzerland,2022-04-19,low
CUST_02620,Iain Thomson,maria47@example.net,Spain,2024-12-04,high
CUST_02621,Dean Smith,joe57@example.org,Venezuela,2025-08-27,high
CUST_02622,Donna Edwards,kmorton@example.net,Palestinian Territory,2022-04-01,low
CUST_02623,Dr Lydia Watson,angela23@example.net,Mauritania,2025-11-28,low
CUST_02624,Maureen Burns,pperry@example.net,Ethiopia,2022-01-02,low
CUST_02625,Catherine Davies,jonesphillip@example.net,Spain,2024-10-30,medium
CUST_02626,Dr Shane Sinclair,shill@example.net,Swaziland,2024-07-12,medium
CUST_02627,Duncan Hutchinson-Scott,annette18@example.org,Barbados,2024-06-25,medium
CUST_02628,Marilyn Mitchell,rossdean@example.net,Cuba,2021-08-15,low
CUST_02629,Raymond Glover,harperstuart@example.com,Finland,2022-12-27,medium
CUST_02630,Natalie Hart,uriley@example.net,Mauritius,2021-07-14,high
CUST_02631,Deborah Wood-Williamson,blackjade@example.org,New Zealand,2022-06-14,low
CUST_02632,George Phillips,jeffreylloyd@example.net,Djibouti,2024-01-31,medium
CUST_02633,Miss Charlene Hancock,invalid_email,Hong Kong,2024-02-15,high
CUST_02634,Amy Ali,conorparker@example.com,Nicaragua,2021-04-25,high
CUST_02635,Maureen Barrett,gbird@example.net,Liechtenstein,2023-06-07,medium
CUST_02636,Kate Spencer,charles14@example.net,Tonga,2024-07-26,high
CUST_02637,Russell Stone,bbrown@example.org,Barbados,2021-04-07,high
CUST_02638,Dorothy Davis,cameronbarnes@example.com,New Zealand,2024-08-03,low
CUST_02639,Andrea Goddard,rdavey@example.net,Korea,2023-01-10,high
CUST_02640,Dr Carl Pearson,sullivanmegan@example.com,Philippines,2023-08-30,low
CUST_02641,Gary Hill,justin81@example.org,Puerto Rico,2025-01-26,high
CUST_02642,Callum O'Sullivan,jordancooper@example.net,Mongolia,2024-02-21,low
CUST_02643,Ms Lorraine Savage,jmartin@example.org,Oman,2023-04-23,high
CUST_02644,Lynn Sims-Evans,redwards@example.com,Guyana,2023-01-13,medium
CUST_02645,Joanna Williams,sally44@example.com,Montserrat,2025-05-16,high
CUST_02646,Ann Goddard,mrice@example.org,Namibia,2024-07-17,medium
CUST_02647,Irene Townsend,zjones@example.com,Montenegro,2025-08-14,high
CUST_02648,Dr Leanne Matthews,trevor30@example.net,United States Minor Outlying Islands,2022-06-17,medium
CUST_02649,Mrs Katy Knowles,edwardsmohamed@example.com,Belarus,2024-03-11,medium
CUST_02650,Maurice Bailey,gallan@example.org,Thailand,2022-09-15,low
CUST_02651,Max Fisher,austinvictor@example.net,Kiribati,2021-04-23,medium
CUST_02652,Bethan Murphy,chardy@example.org,Vietnam,2023-01-24,high
CUST_02653,Miss Lucy Davies,invalid_email,United Arab Emirates,2021-07-23,medium
CUST_02654,Mrs Tracey Lewis,lkent@example.com,Cambodia,2024-11-08,high
CUST_02655,Dr Martin Thomas,rileylorraine@example.com,Tunisia,2021-08-20,medium
CUST_02656,Gordon Thomas,usmith@example.net,Slovakia (Slovak Republic),2023-10-07,high
CUST_02657,Harriet Walton,wallross@example.org,Aruba,2021-07-01,high
CUST_02658,Ellie Roberts,dominicevans@example.com,Poland,2023-05-31,high
CUST_02659,Hazel Anderson,invalid_email,Lao People's Democratic Republic,2021-03-13,high
CUST_02660,Miss Sara Murphy,cwilson@example.net,Kuwait,2024-12-23,high
CUST_02661,Glen Newman-Duffy,bernard56@example.net,Libyan Arab Jamahiriya,2024-04-05,medium
CUST_02662,Ms Annette Graham,dlewis@example.com,Vietnam,2023-12-15,unknown
CUST_02663,Kirsty Hussain,annathomson@example.org,British Indian Ocean Territory (Chagos Archipelago),2023-09-12,medium
CUST_02664,Howard Jones,mprice@example.org,Saint Barthelemy,2021-10-14,low
CUST_02665,Katie Harris,hopeeileen@example.net,Niue,2023-03-15,low
CUST_02666,Joshua Morley-Butler,woodnorman@example.net,Martinique,2023-08-29,medium
CUST_02667,Dr Sam Robinson,suzanne03@example.net,Gibraltar,2023-01-25,high
CUST_02668,Kathryn Ball,mitchell40@example.com,Namibia,2025-05-31,medium
CUST_02669,Joan Short,awarren@example.org,Botswana,2023-04-04,low
CUST_02670,Sylvia Johnson,barkeramy@example.com,Kiribati,2026-01-31,medium
CUST_02671,Howard Holt,katherinebailey@example.com,British Indian Ocean Territory (Chagos Archipelago),2022-05-09,medium
CUST_02672,Dr Leslie Singh,leon73@example.org,Guinea-Bissau,2021-11-17,high
CUST_02673,Gareth Smith,joneskarl@example.org,Germany,2025-02-16,low
CUST_02674,Charlene Ward,lambkate@example.net,Tuvalu,2023-03-25,high
CUST_02675,Gareth Jenkins,jonesmathew@example.org,Tonga,2023-11-26,unknown
CUST_02676,Clive Hill-Allen,marcusjenkins@example.com,Paraguay,2024-10-15,medium
CUST_02677,Ellie Grant-Cole,gpearce@example.org,Marshall Islands,2023-05-25,medium
CUST_02678,Carly Wright,traceyreeves@example.com,Kuwait,2021-06-11,medium
CUST_02679,Timothy Smith,robinbrown@example.net,Ireland,2021-12-05,medium
CUST_02680,Dr Rhys Murray,lewisclark@example.com,Bulgaria,2021-07-08,high
CUST_02681,Katy Burns,leonard14@example.org,British Indian Ocean Territory (Chagos Archipelago),2025-08-29,high
CUST_02682,Joshua Banks-Richardson,kevin67@example.org,Papua New Guinea,2023-11-28,medium
CUST_02683,Denise Murray,oliverbrown@example.org,Spain,2021-11-30,medium
CUST_02684,Samuel Tomlinson-Dunn,berryashleigh@example.net,Kyrgyz Republic,2023-04-03,low
CUST_02685,Mr Toby Brady,matthewslouis@example.org,New Caledonia,2024-01-30,high
CUST_02686,Stuart Griffiths,ctaylor@example.com,Vietnam,2022-07-02,high
CUST_02687,Bethany Scott,fwood@example.org,Libyan Arab Jamahiriya,2026-02-04,high
CUST_02688,Mr Derek Shaw,suzanne17@example.com,Iraq,2024-05-28,medium
CUST_02689,Phillip Kennedy,abigailgreen@example.org,Gabon,2024-12-29,medium
CUST_02690,Leanne O'Connor,alisonlowe@example.com,Morocco,2024-10-26,medium
CUST_02691,Rosie Singh,alicefisher@example.org,Sierra Leone,2022-05-28,low
CUST_02692,Sheila Hall,kimriley@example.com,Nauru,2026-01-22,medium
CUST_02693,Rachael Wood-Brennan,jacquelineyates@example.org,Gambia,2021-05-13,low
CUST_02694,Louis Thompson-Jones,dale35@example.com,Central African Republic,2023-03-04,medium
CUST_02695,Yvonne Rowe,staceyanderson@example.net,Myanmar,2024-02-23,high
CUST_02696,Roger Kennedy,hugh95@example.com,Nauru,2025-06-04,low
CUST_02697,Ms Emma Bryan,jenna91@example.net,Israel,2024-06-11,medium
CUST_02698,Leanne Page,paulknight@example.org,French Guiana,2023-02-24,medium
CUST_02699,Teresa Foster-Brown,ncox@example.org,Botswana,2021-10-28,high
CUST_02700,Mrs Georgia Forster,itucker@example.net,Belize,2025-07-25,medium
CUST_02701,Guy Rogers,perrymargaret@example.org,Gabon,2021-04-20,high
CUST_02702,Dr Rhys Turner,bradley82@example.net,Colombia,2026-01-12,medium
CUST_02703,Dr Robin Brooks,nathanjones@example.com,Anguilla,2021-07-01,low
